Code,Date,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
26450,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　レジャー＆エンターテインメント?日本株式　ＥＴＦ,Global X Japan Leisure & Entertainment ETF,99,その他,9999,その他,-,109,その他
26460,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　メタルビジネス?日本株式　ＥＴＦ,Global X Japan Metal Business ETF,99,その他,9999,その他,-,109,その他
26470,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７?１０年）インデックス（為替ヘッジなし）連動型上場投信,NEXT FUNDS Bloomberg US Treasury Bond (7-10 year) Index (Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
26480,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７?１０年）インデックス（為替ヘッジあり）連動型上場投信,NEXT FUNDS Bloomberg US Treasury Bond (7-10 year) Index (Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
26490,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　米国政府系機関ジニーメイＭＢＳ　ＥＴＦ（為替ヘッジあり）,iShares Ginnie Mae MBS JPY Hedged ETF,99,その他,9999,その他,-,109,その他
28360,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　フィンテック?日本株式　ＥＴＦ,Global X Japan Fintech ETF,99,その他,9999,その他,-,109,その他
28370,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　中小型リーダーズ　ＥＳＧ?日本株式　ＥＴＦ,Global X Japan Mid & Small Cap Leaders ESG ETF,99,その他,9999,その他,-,109,その他
28380,2023-03-14 00:00:00+00:00,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ米国国債７?１０年上場投信（為替ヘッジなし）,MAXIS US Treasury Bond 7-10 Year ETF (Unhedged),99,その他,9999,その他,-,109,その他
28390,2023-03-14 00:00:00+00:00,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ米国国債７?１０年上場投信（為替ヘッジあり）,MAXIS US Treasury Bond 7-10 Year ETF (JPY Hedged),99,その他,9999,その他,-,109,その他
28400,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジなし）,iFreeETF NASDAQ100 (NON HEDGED),99,その他,9999,その他,-,109,その他
28410,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジあり）,iFreeETF NASDAQ100 (JPY HEDGED),99,その他,9999,その他,-,109,その他
28420,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００インバース,iFreeETF NASDAQ100 Inverse,99,その他,9999,その他,-,109,その他
28430,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド豪州国債（為替ヘッジあり）,Listed Index Fund Australian Government Bond (Currency Hedge),99,その他,9999,その他,-,109,その他
28440,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンド豪州国債（為替ヘッジなし）,Listed Index Fund Australian Government Bond (No Currency Hedge),99,その他,9999,その他,-,109,その他
28450,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ?１００（為替ヘッジあり）連動型上場投信,NEXT FUNDS NASDAQ-100(R) (Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
28460,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジあり）連動型上場投信,NEXT FUNDS DJIA (Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
28470,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　新成長インフラ?日本株式　ＥＴＦ,Global X Japan New Growth Infrastructure ETF,99,その他,9999,その他,-,109,その他
28480,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　ＭＳＣＩ　気候変動対応?日本株式　ＥＴＦ,Global X MSCI Japan Climate Change ETF,99,その他,9999,その他,-,109,その他
28490,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　高配当　ＥＳＧ?日本株式　ＥＴＦ,Global X Morningstar Japan High Dividend ESG ETF,99,その他,9999,その他,-,109,その他
28500,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＳｏｌａｃｔｉｖｅジャパンＥＳＧコア指数連動型上場投信,NEXT FUNDS Solactive Japan ESG Core Index Exchange Traded Fund,99,その他,9999,その他,-,109,その他
28510,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　ＭＳＣＩ　ジャパンＳＲＩ　ＥＴＦ,iShares MSCI Japan SRI ETF,99,その他,9999,その他,-,109,その他
28520,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　グリーンＪリート　ＥＴＦ,iShares Japan Green REIT ETF,99,その他,9999,その他,-,109,その他
28530,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　気候リスク調整世界国債　ＥＴＦ（除く日本・為替ヘッジあり）,iShares Climate Risk-Adjusted Global ex Japan Government Bond JPY Hedged ETF,99,その他,9999,その他,-,109,その他
28540,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　テック・トップ２０?日本株式　ＥＴＦ,Global X Japan Tech Top 20 ETF,99,その他,9999,その他,-,109,その他
28550,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　グリーン・Ｊ?ＲＥＩＴ　ＥＴＦ,Global X Green J-REIT ETF,99,その他,9999,その他,-,109,その他
28560,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　米国債３?７年　ＥＴＦ（為替ヘッジあり）,iShares 3-7 Year US Treasury Bond JPY Hedged ETF,99,その他,9999,その他,-,109,その他
28570,2023-03-14 00:00:00+00:00,ブラックロック・ジャパン株式会社　ｉシェアーズ　ドイツ国債　ＥＴＦ（為替ヘッジあり）,iShares Germany Government Bond JPY Hedged ETF,99,その他,9999,その他,-,109,その他
28580,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　日経２２５　カバード・コール　ＥＴＦ（プレミアム再投資型）,Global X Nikkei 225 Covered Call ETF (option premium reinvestment type),99,その他,9999,その他,-,109,その他
28590,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ユーロ・ストックス５０指数（為替ヘッジあり）連動型上場投信,NEXT FUNDS EURO STOXX 50 (Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
28600,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ドイツ株式・ＤＡＸ（為替ヘッジあり）連動型上場投信,NEXT FUNDS German Equity DAX (Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
28610,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンドフランス国債（為替ヘッジなし）,Listed Index Fund France Government Bond (No Currency Hedge),99,その他,9999,その他,-,109,その他
28620,2023-03-14 00:00:00+00:00,日興アセットマネジメント株式会社　上場インデックスファンドフランス国債（為替ヘッジあり）,Listed Index Fund France Government Bond (Currency Hedge),99,その他,9999,その他,-,109,その他
28630,2023-03-14 00:00:00+00:00,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ米国株式・債券バランス保守型指数（為替ヘッジあり）連動型上場投信,NEXT FUNDS S&P US Equity and Bond Balance Conservative Index (Yen-Hedged) Exchange Traded Fund,99,その他,9999,その他,-,109,その他
28640,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　ロジスティクス・ＲＥＩＴ　ＥＴＦ,Global X Logistics REIT ETF,99,その他,9999,その他,-,109,その他
28650,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　ＮＡＳＤＡＱ１００・カバード・コール　ＥＴＦ,Global X Nasdaq 100 Covered Call ETF,99,その他,9999,その他,-,109,その他
28660,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　米国優先証券　ＥＴＦ,Global X U.S. Preferred Security ETF,99,その他,9999,その他,-,109,その他
28670,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　自動運転＆ＥＶ　ＥＴＦ,Global X Autonomous & EV ETF,99,その他,9999,その他,-,109,その他
28680,2023-03-14 00:00:00+00:00,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　Ｓ＆Ｐ５００・カバード・コール　ＥＴＦ,Global X S&P 500 Covered Call ETF,99,その他,9999,その他,-,109,その他
28690,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００レバレッジ,iFreeETF NASDAQ100 Leveraged(2x),99,その他,9999,その他,-,109,その他
28700,2023-03-14 00:00:00+00:00,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００ダブルインバース,iFreeETF NASDAQ100 Double Inverse(-2x),99,その他,9999,その他,-,109,その他
29710,2023-03-14 00:00:00+00:00,エスコンジャパンリート投資法人,ESCON JAPAN REIT Investment Corporation,99,その他,9999,その他,-,109,その他
29720,2023-03-14 00:00:00+00:00,サンケイリアルエステート投資法人,SANKEI REAL ESTATE Inc.,99,その他,9999,その他,-,109,その他
29790,2023-03-14 00:00:00+00:00,ＳＯＳｉＬＡ物流リート投資法人,"SOSiLA Logistics REIT,Inc.",99,その他,9999,その他,-,109,その他
29890,2023-03-14 00:00:00+00:00,東海道リート投資法人,"Tokaido REIT,Inc.",99,その他,9999,その他,-,109,その他
32260,2023-03-14 00:00:00+00:00,日本アコモデーションファンド投資法人,Nippon Accommodations Fund Inc.,99,その他,9999,その他,-,109,その他
32340,2023-03-14 00:00:00+00:00,森ヒルズリート投資法人,MORI HILLS REIT INVESTMENT CORPORATION,99,その他,9999,その他,-,109,その他
32490,2023-03-14 00:00:00+00:00,産業ファンド投資法人,Industrial & Infrastructure Fund Investment Corporation,99,その他,9999,その他,-,109,その他
32690,2023-03-14 00:00:00+00:00,アドバンス・レジデンス投資法人,Advance Residence Investment Corporation,99,その他,9999,その他,-,109,その他
32780,2023-03-14 00:00:00+00:00,ケネディクス・レジデンシャル・ネクスト投資法人,Kenedix Residential Next Investment Corporation,99,その他,9999,その他,-,109,その他
32790,2023-03-14 00:00:00+00:00,アクティビア・プロパティーズ投資法人,Activia Properties Inc.,99,その他,9999,その他,-,109,その他
32810,2023-03-14 00:00:00+00:00,ＧＬＰ投資法人,GLP J-REIT,99,その他,9999,その他,-,109,その他
32820,2023-03-14 00:00:00+00:00,コンフォリア・レジデンシャル投資法人,"Comforia Residential REIT,Inc",99,その他,9999,その他,-,109,その他
32830,2023-03-14 00:00:00+00:00,日本プロロジスリート投資法人,"Nippon Prologis REIT,Inc.",99,その他,9999,その他,-,109,その他
32870,2023-03-14 00:00:00+00:00,星野リゾート・リート投資法人,"Hoshino Resorts REIT,Inc.",99,その他,9999,その他,-,109,その他
32900,2023-03-14 00:00:00+00:00,Ｏｎｅリート投資法人,"One REIT,Inc.",99,その他,9999,その他,-,109,その他
32920,2023-03-14 00:00:00+00:00,イオンリート投資法人,AEON REIT Investment Corporation,99,その他,9999,その他,-,109,その他
32950,2023-03-14 00:00:00+00:00,ヒューリックリート投資法人,"Hulic Reit,Inc.",99,その他,9999,その他,-,109,その他
32960,2023-03-14 00:00:00+00:00,日本リート投資法人,NIPPON REIT Investment Corporation,99,その他,9999,その他,-,109,その他
33090,2023-03-14 00:00:00+00:00,積水ハウス・リート投資法人,"Sekisui House Reit,Inc.",99,その他,9999,その他,-,109,その他
34510,2023-03-14 00:00:00+00:00,トーセイ・リート投資法人,Tosei Reit Investment Corporation,99,その他,9999,その他,-,109,その他
34530,2023-03-14 00:00:00+00:00,ケネディクス商業リート投資法人,Kenedix Retail REIT Corporation,99,その他,9999,その他,-,109,その他
34550,2023-03-14 00:00:00+00:00,ヘルスケア＆メディカル投資法人,Healthcare & Medical Investment Corporation,99,その他,9999,その他,-,109,その他
34590,2023-03-14 00:00:00+00:00,サムティ・レジデンシャル投資法人,Samty Residential Investment Corporation,99,その他,9999,その他,-,109,その他
34620,2023-03-14 00:00:00+00:00,野村不動産マスターファンド投資法人,"Nomura Real Estate Master Fund,Inc.",99,その他,9999,その他,-,109,その他
34630,2023-03-14 00:00:00+00:00,いちごホテルリート投資法人,Ichigo Hotel REIT Investment Corporation,99,その他,9999,その他,-,109,その他
34660,2023-03-14 00:00:00+00:00,ラサールロジポート投資法人,LaSalle LOGIPORT REIT,99,その他,9999,その他,-,109,その他
34680,2023-03-14 00:00:00+00:00,スターアジア不動産投資法人,Star Asia Investment Corporation,99,その他,9999,その他,-,109,その他
34700,2023-03-14 00:00:00+00:00,マリモ地方創生リート投資法人,"Marimo Regional Revitalization REIT,Inc.",99,その他,9999,その他,-,109,その他
34710,2023-03-14 00:00:00+00:00,三井不動産ロジスティクスパーク投資法人,Mitsui Fudosan Logistics Park Inc.,99,その他,9999,その他,-,109,その他
34720,2023-03-14 00:00:00+00:00,大江戸温泉リート投資法人,Ooedo Onsen Reit Investment Corporation,99,その他,9999,その他,-,109,その他
34760,2023-03-14 00:00:00+00:00,投資法人みらい,MIRAI Corporation,99,その他,9999,その他,-,109,その他
34810,2023-03-14 00:00:00+00:00,三菱地所物流リート投資法人,Mitsubishi Estate Logistics REIT Investment Corporation,99,その他,9999,その他,-,109,その他
34870,2023-03-14 00:00:00+00:00,ＣＲＥロジスティクスファンド投資法人,"CRE Logistics REIT,Inc.",99,その他,9999,その他,-,109,その他
34880,2023-03-14 00:00:00+00:00,ザイマックス・リート投資法人,XYMAX REIT Investment Corporation,99,その他,9999,その他,-,109,その他
34920,2023-03-14 00:00:00+00:00,タカラレーベン不動産投資法人,Takara Leben Real Estate Investment Corporation,99,その他,9999,その他,-,109,その他
34930,2023-03-14 00:00:00+00:00,アドバンス・ロジスティクス投資法人,Advance Logistics Investment Corporation,99,その他,9999,その他,-,109,その他
84210,2023-03-14 00:00:00+00:00,信金中央金庫,Shinkin Central Bank,99,その他,9999,その他,-,112,スタンダード
89510,2023-03-14 00:00:00+00:00,日本ビルファンド投資法人,Nippon Building Fund Inc.,99,その他,9999,その他,-,109,その他
89520,2023-03-14 00:00:00+00:00,ジャパンリアルエステイト投資法人,Japan Real Estate Investment Corporation,99,その他,9999,その他,-,109,その他
89530,2023-03-14 00:00:00+00:00,日本都市ファンド投資法人,Japan Metropolitan Fund Investment Corporation,99,その他,9999,その他,-,109,その他
89540,2023-03-14 00:00:00+00:00,オリックス不動産投資法人,ORIX JREIT Inc.,99,その他,9999,その他,-,109,その他
89550,2023-03-14 00:00:00+00:00,日本プライムリアルティ投資法人,Japan Prime Realty Investment Corporation,99,その他,9999,その他,-,109,その他
89560,2023-03-14 00:00:00+00:00,ＮＴＴ都市開発リート投資法人,NTT UD REIT Investment Corporation,99,その他,9999,その他,-,109,その他
89570,2023-03-14 00:00:00+00:00,東急リアル・エステート投資法人,"TOKYU REIT, Inc.",99,その他,9999,その他,-,109,その他
89580,2023-03-14 00:00:00+00:00,グローバル・ワン不動産投資法人,Global One Real Estate Investment Corporation,99,その他,9999,その他,-,109,その他
89600,2023-03-14 00:00:00+00:00,ユナイテッド・アーバン投資法人,United Urban Investment Corporation,99,その他,9999,その他,-,109,その他
89610,2023-03-14 00:00:00+00:00,森トラストリート投資法人,"MORI TRUST REIT,Inc.",99,その他,9999,その他,-,109,その他
89630,2023-03-14 00:00:00+00:00,インヴィンシブル投資法人,Invincible Investment Corporation,99,その他,9999,その他,-,109,その他
89640,2023-03-14 00:00:00+00:00,フロンティア不動産投資法人,Frontier Real Estate Investment Corporation,99,その他,9999,その他,-,109,その他
89660,2023-03-14 00:00:00+00:00,平和不動産リート投資法人,"HEIWA REAL ESTATE REIT,Inc.",99,その他,9999,その他,-,109,その他
89670,2023-03-14 00:00:00+00:00,日本ロジスティクスファンド投資法人,"Japan Logistics Fund,Inc.",99,その他,9999,その他,-,109,その他
89680,2023-03-14 00:00:00+00:00,福岡リート投資法人,Fukuoka REIT Corporation,99,その他,9999,その他,-,109,その他
89720,2023-03-14 00:00:00+00:00,ケネディクス・オフィス投資法人,Kenedix Office Investment Corporation,99,その他,9999,その他,-,109,その他
89750,2023-03-14 00:00:00+00:00,いちごオフィスリート投資法人,Ichigo Office REIT Investment Corporation,99,その他,9999,その他,-,109,その他
89760,2023-03-14 00:00:00+00:00,大和証券オフィス投資法人,Daiwa Office Investment Corporation,99,その他,9999,その他,-,109,その他
89770,2023-03-14 00:00:00+00:00,阪急阪神リート投資法人,"Hankyu Hanshin REIT,Inc.",99,その他,9999,その他,-,109,その他
89790,2023-03-14 00:00:00+00:00,スターツプロシード投資法人,Starts Proceed Investment Corporation,99,その他,9999,その他,-,109,その他
89840,2023-03-14 00:00:00+00:00,大和ハウスリート投資法人,Daiwa House REIT Investment Corporation,99,その他,9999,その他,-,109,その他
89850,2023-03-14 00:00:00+00:00,ジャパン・ホテル・リート投資法人,Japan Hotel REIT Investment Corporation,99,その他,9999,その他,-,109,その他
89860,2023-03-14 00:00:00+00:00,大和証券リビング投資法人,Daiwa Securities Living Investment Corporation,99,その他,9999,その他,-,109,その他
89870,2023-03-14 00:00:00+00:00,ジャパンエクセレント投資法人,"Japan Excellent,Inc.",99,その他,9999,その他,-,109,その他
92820,2023-03-14 00:00:00+00:00,いちごグリーンインフラ投資法人,Ichigo Green Infrastructure Investment Corporation,99,その他,9999,その他,-,109,その他
92840,2023-03-14 00:00:00+00:00,カナディアン・ソーラー・インフラ投資法人,"Canadian Solar Infrastructure Fund,Inc.",99,その他,9999,その他,-,109,その他
92850,2023-03-14 00:00:00+00:00,東京インフラ・エネルギー投資法人,Tokyo Infrastructure Energy Investment Corporation,99,その他,9999,その他,-,109,その他
92860,2023-03-14 00:00:00+00:00,エネクス・インフラ投資法人,Enex Infrastructure Investment Corporation,99,その他,9999,その他,-,109,その他
92870,2023-03-14 00:00:00+00:00,ジャパン・インフラファンド投資法人,Japan Infrastructure Fund Investment Corporation,99,その他,9999,その他,-,109,その他
